vial,cage,cagediet,assaydiet,lifespan
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,76
89,1b,1,4,76
89,1b,1,4,76
89,1b,1,4,80.5
89,1b,1,4,80.5
89,1b,1,4,80.5
90,1b,1,4,15
90,1b,1,4,17.5
90,1b,1,4,17.5
90,1b,1,4,24.5
90,1b,1,4,34
90,1b,1,4,38.5
90,1b,1,4,41
90,1b,1,4,41
90,1b,1,4,69
90,1b,1,4,69
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,71
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,73.5
90,1b,1,4,76
90,1b,1,4,76
90,1b,1,4,76
90,1b,1,4,80.5
90,1b,1,4,80.5
90,1b,1,4,80.5
91,1c,1,4,24.5
91,1c,1,4,50
91,1c,1,4,50
91,1c,1,4,59.5
91,1c,1,4,64
91,1c,1,4,64
91,1c,1,4,64
91,1c,1,4,66.5
91,1c,1,4,66.5
91,1c,1,4,69
91,1c,1,4,71
91,1c,1,4,71
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,73.5
91,1c,1,4,78
91,1c,1,4,78
91,1c,1,4,78
91,1c,1,4,80.5
91,1c,1,4,80.5
91,1c,1,4,80.5
91,1c,1,4,80.5
91,1c,1,4,80.5
91,1c,1,4,83
91,1c,1,4,87.5
92,1c,1,4,10.5
92,1c,1,4,17.5
92,1c,1,4,50
92,1c,1,4,64
92,1c,1,4,66.5
92,1c,1,4,66.5
92,1c,1,4,69
92,1c,1,4,69
92,1c,1,4,69
92,1c,1,4,69
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,71
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,73.5
92,1c,1,4,76
92,1c,1,4,76
92,1c,1,4,76
92,1c,1,4,80.5
92,1c,1,4,80.5
92,1c,1,4,80.5
93,1c,1,4,50
93,1c,1,4,50
93,1c,1,4,57
93,1c,1,4,64
93,1c,1,4,66.5
93,1c,1,4,66.5
93,1c,1,4,69
93,1c,1,4,71
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,73.5
93,1c,1,4,76
93,1c,1,4,76
93,1c,1,4,76
93,1c,1,4,78
93,1c,1,4,78
93,1c,1,4,78
93,1c,1,4,78
93,1c,1,4,78
93,1c,1,4,78
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,80.5
93,1c,1,4,85
93,1c,1,4,92
94,1d,1,4,17.5
94,1d,1,4,50
94,1d,1,4,50
94,1d,1,4,64
94,1d,1,4,64
94,1d,1,4,66.5
94,1d,1,4,66.5
94,1d,1,4,66.5
94,1d,1,4,66.5
94,1d,1,4,66.5
94,1d,1,4,69
94,1d,1,4,69
94,1d,1,4,69
94,1d,1,4,69
94,1d,1,4,69
94,1d,1,4,71
94,1d,1,4,71
94,1d,1,4,71
94,1d,1,4,71
94,1d,1,4,71
94,1d,1,4,73.5
94,1d,1,4,73.5
94,1d,1,4,73.5
94,1d,1,4,73.5
94,1d,1,4,73.5
94,1d,1,4,73.5
94,1d,1,4,76
94,1d,1,4,78
94,1d,1,4,78
94,1d,1,4,78
94,1d,1,4,78
94,1d,1,4,80.5
94,1d,1,4,80.5
94,1d,1,4,80.5
94,1d,1,4,80.5
94,1d,1,4,80.5
94,1d,1,4,80.5
94,1d,1,4,83
94,1d,1,4,83
94,1d,1,4,83
95,1d,1,4,17.5
95,1d,1,4,22
95,1d,1,4,57
95,1d,1,4,57
95,1d,1,4,66.5
95,1d,1,4,66.5
95,1d,1,4,69
95,1d,1,4,71
95,1d,1,4,71
95,1d,1,4,71
95,1d,1,4,71
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,73.5
95,1d,1,4,76
95,1d,1,4,76
95,1d,1,4,76
95,1d,1,4,76
95,1d,1,4,78
95,1d,1,4,78
95,1d,1,4,78
95,1d,1,4,78
95,1d,1,4,78
95,1d,1,4,80.5
95,1d,1,4,80.5
95,1d,1,4,80.5
95,1d,1,4,80.5
95,1d,1,4,80.5
95,1d,1,4,80.5
95,1d,1,4,85
95,1d,1,4,85
95,1d,1,4,92
96,1d,1,4,8
96,1d,1,4,20
96,1d,1,4,31.5
96,1d,1,4,36
96,1d,1,4,64
96,1d,1,4,64
96,1d,1,4,66.5
96,1d,1,4,66.5
96,1d,1,4,69
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,71
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,73.5
96,1d,1,4,76
96,1d,1,4,76
96,1d,1,4,78
96,1d,1,4,80.5
96,1d,1,4,80.5
96,1d,1,4,80.5
96,1d,1,4,83
96,1d,1,4,85
96,1d,1,4,87.5
96,1d,1,4,90
96,1d,1,4,92
97,1a,1,1,8
97,1a,1,1,24.5
97,1a,1,1,24.5
97,1a,1,1,27
97,1a,1,1,34
97,1a,1,1,36
97,1a,1,1,36
97,1a,1,1,36
97,1a,1,1,36
97,1a,1,1,36
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,38.5
97,1a,1,1,41
97,1a,1,1,41
97,1a,1,1,43
97,1a,1,1,45.5
97,1a,1,1,45.5
97,1a,1,1,45.5
97,1a,1,1,45.5
97,1a,1,1,45.5
97,1a,1,1,45.5
97,1a,1,1,48
97,1a,1,1,50
97,1a,1,1,50
97,1a,1,1,52.5
97,1a,1,1,55
97,1a,1,1,55
97,1a,1,1,57
97,1a,1,1,57
97,1a,1,1,62
97,1a,1,1,64
97,1a,1,1,66.5
97,1a,1,1,76
98,1a,1,1,10.5
98,1a,1,1,10.5
98,1a,1,1,34
98,1a,1,1,34
98,1a,1,1,34
98,1a,1,1,34
98,1a,1,1,34
98,1a,1,1,36
98,1a,1,1,36
98,1a,1,1,36
98,1a,1,1,36
98,1a,1,1,36
98,1a,1,1,36
98,1a,1,1,38.5
98,1a,1,1,38.5
98,1a,1,1,38.5
98,1a,1,1,43
98,1a,1,1,43
98,1a,1,1,43
98,1a,1,1,43
98,1a,1,1,45.5
98,1a,1,1,45.5
98,1a,1,1,45.5
98,1a,1,1,45.5
98,1a,1,1,45.5
98,1a,1,1,48
98,1a,1,1,48
98,1a,1,1,50
98,1a,1,1,50
98,1a,1,1,52.5
98,1a,1,1,52.5
98,1a,1,1,52.5
98,1a,1,1,52.5
98,1a,1,1,52.5
98,1a,1,1,52.5
98,1a,1,1,57
98,1a,1,1,66.5
98,1a,1,1,66.5
98,1a,1,1,66.5
99,1a,1,1,8
99,1a,1,1,24.5
99,1a,1,1,34
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,36
99,1a,1,1,38.5
99,1a,1,1,38.5
99,1a,1,1,38.5
99,1a,1,1,38.5
99,1a,1,1,41
99,1a,1,1,41
99,1a,1,1,43
99,1a,1,1,43
99,1a,1,1,45.5
99,1a,1,1,45.5
99,1a,1,1,45.5
99,1a,1,1,45.5
99,1a,1,1,45.5
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,48
99,1a,1,1,50
99,1a,1,1,50
99,1a,1,1,52.5
99,1a,1,1,52.5
99,1a,1,1,59.5
99,1a,1,1,62
99,1a,1,1,66.5
99,1a,1,1,66.5
99,1a,1,1,80.5
100,1b,1,1,22
100,1b,1,1,34
100,1b,1,1,36
100,1b,1,1,36
100,1b,1,1,36
100,1b,1,1,36
100,1b,1,1,36
100,1b,1,1,38.5
100,1b,1,1,38.5
100,1b,1,1,38.5
100,1b,1,1,38.5
100,1b,1,1,38.5
100,1b,1,1,41
100,1b,1,1,41
100,1b,1,1,41
100,1b,1,1,43
100,1b,1,1,43
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,45.5
100,1b,1,1,48
100,1b,1,1,50
100,1b,1,1,52.5
100,1b,1,1,52.5
100,1b,1,1,57
100,1b,1,1,57
100,1b,1,1,59.5
100,1b,1,1,59.5
100,1b,1,1,62
100,1b,1,1,64
100,1b,1,1,66.5
100,1b,1,1,71
100,1b,1,1,80.5
101,1b,1,1,10.5
101,1b,1,1,20
101,1b,1,1,29
101,1b,1,1,36
101,1b,1,1,36
101,1b,1,1,38.5
101,1b,1,1,38.5
101,1b,1,1,38.5
101,1b,1,1,38.5
101,1b,1,1,38.5
101,1b,1,1,38.5
101,1b,1,1,41
101,1b,1,1,41
101,1b,1,1,41
101,1b,1,1,41
101,1b,1,1,43
101,1b,1,1,43
101,1b,1,1,43
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,45.5
101,1b,1,1,48
101,1b,1,1,48
101,1b,1,1,48
101,1b,1,1,48
101,1b,1,1,50
101,1b,1,1,52.5
101,1b,1,1,55
101,1b,1,1,55
101,1b,1,1,57
101,1b,1,1,59.5
101,1b,1,1,62
101,1b,1,1,66.5
101,1b,1,1,66.5
101,1b,1,1,80.5
101,1b,1,1,80.5
102,1b,1,1,6
102,1b,1,1,31.5
102,1b,1,1,31.5
102,1b,1,1,31.5
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,36
102,1b,1,1,38.5
102,1b,1,1,38.5
102,1b,1,1,38.5
102,1b,1,1,38.5
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,41
102,1b,1,1,43
102,1b,1,1,43
102,1b,1,1,43
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,45.5
102,1b,1,1,52.5
102,1b,1,1,52.5
102,1b,1,1,52.5
102,1b,1,1,52.5
102,1b,1,1,55
102,1b,1,1,55
103,1c,1,1,1
103,1c,1,1,8
103,1c,1,1,24.5
103,1c,1,1,27
103,1c,1,1,36
103,1c,1,1,36
103,1c,1,1,36
103,1c,1,1,36
103,1c,1,1,38.5
103,1c,1,1,38.5
103,1c,1,1,38.5
103,1c,1,1,45.5
103,1c,1,1,45.5
103,1c,1,1,47
103,1c,1,1,48
103,1c,1,1,48
103,1c,1,1,48
103,1c,1,1,50
103,1c,1,1,50
103,1c,1,1,50
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,52.5
103,1c,1,1,55
103,1c,1,1,57
103,1c,1,1,57
103,1c,1,1,57
103,1c,1,1,59.5
103,1c,1,1,59.5
103,1c,1,1,62
103,1c,1,1,64
103,1c,1,1,66.5
103,1c,1,1,66.5
103,1c,1,1,71
103,1c,1,1,73.5
104,1c,1,1,36
104,1c,1,1,36
104,1c,1,1,38.5
104,1c,1,1,38.5
104,1c,1,1,41
104,1c,1,1,43
104,1c,1,1,45.5
104,1c,1,1,45.5
104,1c,1,1,45.5
104,1c,1,1,48
104,1c,1,1,48
104,1c,1,1,48
104,1c,1,1,48
104,1c,1,1,50
104,1c,1,1,50
104,1c,1,1,50
104,1c,1,1,50
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,52.5
104,1c,1,1,55
104,1c,1,1,57
104,1c,1,1,57
104,1c,1,1,59.5
104,1c,1,1,59.5
104,1c,1,1,59.5
104,1c,1,1,59.5
104,1c,1,1,62
104,1c,1,1,73.5
105,1c,1,1,8
105,1c,1,1,8
105,1c,1,1,20
105,1c,1,1,29
105,1c,1,1,31.5
105,1c,1,1,31.5
105,1c,1,1,36
105,1c,1,1,36
105,1c,1,1,38.5
105,1c,1,1,38.5
105,1c,1,1,38.5
105,1c,1,1,41
105,1c,1,1,45.5
105,1c,1,1,45.5
105,1c,1,1,48
105,1c,1,1,48
105,1c,1,1,50
105,1c,1,1,50
105,1c,1,1,50
105,1c,1,1,50
105,1c,1,1,50
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,52.5
105,1c,1,1,55
105,1c,1,1,59.5
105,1c,1,1,59.5
105,1c,1,1,62
105,1c,1,1,64
105,1c,1,1,66.5
105,1c,1,1,66.5
105,1c,1,1,66.5
106,1d,1,1,36
106,1d,1,1,36
106,1d,1,1,38.5
106,1d,1,1,38.5
106,1d,1,1,41
106,1d,1,1,41
106,1d,1,1,43
106,1d,1,1,43
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,45.5
106,1d,1,1,48
106,1d,1,1,48
106,1d,1,1,48
106,1d,1,1,48
106,1d,1,1,50
106,1d,1,1,50
106,1d,1,1,50
106,1d,1,1,50
106,1d,1,1,50
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,52.5
106,1d,1,1,55
106,1d,1,1,57
106,1d,1,1,66.5
106,1d,1,1,66.5
106,1d,1,1,66.5
106,1d,1,1,73.5
107,1d,1,1,22
107,1d,1,1,27
107,1d,1,1,27
107,1d,1,1,34
107,1d,1,1,36
107,1d,1,1,38.5
107,1d,1,1,41
107,1d,1,1,41
107,1d,1,1,45.5
107,1d,1,1,45.5
107,1d,1,1,45.5
107,1d,1,1,48
107,1d,1,1,48
107,1d,1,1,48
107,1d,1,1,48
107,1d,1,1,48
107,1d,1,1,50
107,1d,1,1,50
107,1d,1,1,50
107,1d,1,1,50
107,1d,1,1,50
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,52.5
107,1d,1,1,59.5
107,1d,1,1,59.5
107,1d,1,1,59.5
107,1d,1,1,59.5
107,1d,1,1,59.5
107,1d,1,1,62
107,1d,1,1,62
107,1d,1,1,66.5
108,1d,1,1,8
108,1d,1,1,8
108,1d,1,1,8
108,1d,1,1,36
108,1d,1,1,36
108,1d,1,1,38.5
108,1d,1,1,38.5
108,1d,1,1,41
108,1d,1,1,41
108,1d,1,1,45.5
108,1d,1,1,45.5
108,1d,1,1,45.5
108,1d,1,1,45.5
108,1d,1,1,45.5
108,1d,1,1,45.5
108,1d,1,1,48
108,1d,1,1,48
108,1d,1,1,50
108,1d,1,1,50
108,1d,1,1,50
108,1d,1,1,50
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,52.5
108,1d,1,1,55
108,1d,1,1,57
108,1d,1,1,57
108,1d,1,1,57
108,1d,1,1,62
108,1d,1,1,66.5
108,1d,1,1,76
109,1a,1,1,43
109,1a,1,1,50
109,1a,1,1,52.5
109,1a,1,1,55
109,1a,1,1,55
109,1a,1,1,57
109,1a,1,1,57
109,1a,1,1,57
109,1a,1,1,57
109,1a,1,1,59.5
109,1a,1,1,59.5
109,1a,1,1,59.5
109,1a,1,1,59.5
109,1a,1,1,59.5
109,1a,1,1,59.5
109,1a,1,1,62
109,1a,1,1,62
109,1a,1,1,62
109,1a,1,1,62
109,1a,1,1,64
109,1a,1,1,64
109,1a,1,1,64
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,66.5
109,1a,1,1,69
109,1a,1,1,69
109,1a,1,1,69
109,1a,1,1,71
109,1a,1,1,73.5
109,1a,1,1,73.5
109,1a,1,1,73.5
109,1a,1,1,73.5
109,1a,1,1,73.5
109,1a,1,1,73.5
109,1a,1,1,76
110,1a,1,1,27
110,1a,1,1,45.5
110,1a,1,1,52.5
110,1a,1,1,52.5
110,1a,1,1,52.5
110,1a,1,1,55
110,1a,1,1,55
110,1a,1,1,55
110,1a,1,1,55
110,1a,1,1,57
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,59.5
110,1a,1,1,62
110,1a,1,1,62
110,1a,1,1,64
110,1a,1,1,66.5
110,1a,1,1,66.5
110,1a,1,1,66.5
110,1a,1,1,69
110,1a,1,1,71
110,1a,1,1,71
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,73.5
110,1a,1,1,80.5
110,1a,1,1,80.5
110,1a,1,1,87.5
111,1a,1,1,36
111,1a,1,1,43
111,1a,1,1,45.5
111,1a,1,1,52.5
111,1a,1,1,55
111,1a,1,1,55
111,1a,1,1,57
111,1a,1,1,57
111,1a,1,1,57
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,59.5
111,1a,1,1,62
111,1a,1,1,62
111,1a,1,1,62
111,1a,1,1,62
111,1a,1,1,62
111,1a,1,1,64
111,1a,1,1,64
111,1a,1,1,64
111,1a,1,1,66.5
111,1a,1,1,66.5
111,1a,1,1,66.5
111,1a,1,1,69
111,1a,1,1,69
111,1a,1,1,69
111,1a,1,1,73.5
111,1a,1,1,85
112,1b,1,1,17.5
112,1b,1,1,34
112,1b,1,1,38.5
112,1b,1,1,41
112,1b,1,1,43
112,1b,1,1,43
112,1b,1,1,45.5
112,1b,1,1,45.5
112,1b,1,1,45.5
112,1b,1,1,48
112,1b,1,1,48
112,1b,1,1,48
112,1b,1,1,48
112,1b,1,1,48
112,1b,1,1,52.5
112,1b,1,1,52.5
112,1b,1,1,52.5
112,1b,1,1,55
112,1b,1,1,57
112,1b,1,1,59.5
112,1b,1,1,59.5
112,1b,1,1,59.5
112,1b,1,1,59.5
112,1b,1,1,62
112,1b,1,1,62
112,1b,1,1,64
112,1b,1,1,64
112,1b,1,1,64
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,66.5
112,1b,1,1,69
112,1b,1,1,73.5
112,1b,1,1,73.5
112,1b,1,1,80.5
113,1b,1,1,34
113,1b,1,1,50
113,1b,1,1,50
113,1b,1,1,52.5
113,1b,1,1,52.5
113,1b,1,1,52.5
113,1b,1,1,55
113,1b,1,1,55
113,1b,1,1,55
113,1b,1,1,57
113,1b,1,1,57
113,1b,1,1,59.5
113,1b,1,1,59.5
113,1b,1,1,59.5
113,1b,1,1,59.5
113,1b,1,1,59.5
113,1b,1,1,59.5
113,1b,1,1,62
113,1b,1,1,62
113,1b,1,1,64
113,1b,1,1,64
113,1b,1,1,66.5
113,1b,1,1,66.5
113,1b,1,1,66.5
113,1b,1,1,66.5
113,1b,1,1,66.5
113,1b,1,1,66.5
113,1b,1,1,71
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,73.5
113,1b,1,1,76
113,1b,1,1,78
113,1b,1,1,83
114,1b,1,1,34
114,1b,1,1,36
114,1b,1,1,41
114,1b,1,1,43
114,1b,1,1,43
114,1b,1,1,45.5
114,1b,1,1,45.5
114,1b,1,1,45.5
114,1b,1,1,52.5
114,1b,1,1,55
114,1b,1,1,59.5
114,1b,1,1,59.5
114,1b,1,1,59.5
114,1b,1,1,59.5
114,1b,1,1,59.5
114,1b,1,1,59.5
114,1b,1,1,62
114,1b,1,1,62
114,1b,1,1,62
114,1b,1,1,64
114,1b,1,1,64
114,1b,1,1,64
114,1b,1,1,66.5
114,1b,1,1,66.5
114,1b,1,1,66.5
114,1b,1,1,66.5
114,1b,1,1,66.5
114,1b,1,1,66.5
114,1b,1,1,69
114,1b,1,1,71
114,1b,1,1,71
114,1b,1,1,73.5
114,1b,1,1,73.5
114,1b,1,1,76
114,1b,1,1,78
114,1b,1,1,78
114,1b,1,1,78
114,1b,1,1,80.5
114,1b,1,1,80.5
114,1b,1,1,87.5
115,1c,1,1,20
115,1c,1,1,24.5
115,1c,1,1,24.5
115,1c,1,1,31.5
115,1c,1,1,52.5
115,1c,1,1,52.5
115,1c,1,1,52.5
115,1c,1,1,55
115,1c,1,1,55
115,1c,1,1,57
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,59.5
115,1c,1,1,62
115,1c,1,1,62
115,1c,1,1,62
115,1c,1,1,62
115,1c,1,1,62
115,1c,1,1,66.5
115,1c,1,1,66.5
115,1c,1,1,66.5
115,1c,1,1,66.5
115,1c,1,1,71
115,1c,1,1,73.5
115,1c,1,1,73.5
115,1c,1,1,73.5
115,1c,1,1,73.5
115,1c,1,1,73.5
115,1c,1,1,73.5
115,1c,1,1,78
115,1c,1,1,78
115,1c,1,1,80.5
115,1c,1,1,80.5
115,1c,1,1,80.5
115,1c,1,1,80.5
115,1c,1,1,87.5
116,1c,1,1,45.5
116,1c,1,1,45.5
116,1c,1,1,50
116,1c,1,1,50
116,1c,1,1,52.5
116,1c,1,1,57
116,1c,1,1,59.5
116,1c,1,1,59.5
116,1c,1,1,59.5
116,1c,1,1,59.5
116,1c,1,1,59.5
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,62
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,64
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,66.5
116,1c,1,1,69
116,1c,1,1,71
116,1c,1,1,73.5
116,1c,1,1,73.5
116,1c,1,1,87.5
116,1c,1,1,90
117,1c,1,1,27
117,1c,1,1,34
117,1c,1,1,52.5
117,1c,1,1,52.5
117,1c,1,1,59.5
117,1c,1,1,59.5
117,1c,1,1,62
117,1c,1,1,64
117,1c,1,1,64
117,1c,1,1,64
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,66.5
117,1c,1,1,69
117,1c,1,1,69
117,1c,1,1,73.5
117,1c,1,1,73.5
117,1c,1,1,73.5
117,1c,1,1,73.5
117,1c,1,1,73.5
117,1c,1,1,80.5
117,1c,1,1,80.5
117,1c,1,1,83
117,1c,1,1,85
117,1c,1,1,85
118,1d,1,1,29
118,1d,1,1,48
118,1d,1,1,48
118,1d,1,1,50
118,1d,1,1,52.5
118,1d,1,1,55
118,1d,1,1,55
118,1d,1,1,55
118,1d,1,1,59.5
118,1d,1,1,59.5
118,1d,1,1,59.5
118,1d,1,1,62
118,1d,1,1,64
118,1d,1,1,64
118,1d,1,1,64
118,1d,1,1,64
118,1d,1,1,64
118,1d,1,1,66.5
118,1d,1,1,66.5
118,1d,1,1,66.5
118,1d,1,1,66.5
118,1d,1,1,66.5
118,1d,1,1,66.5
118,1d,1,1,71
118,1d,1,1,71
118,1d,1,1,71
118,1d,1,1,73.5
