FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR598,L3,M,2,50,S,2,0.01779,0.000316484,0.0039,0.00001521,-0.952742577,-0.687372323,-0.867733468,-0.738477893,39,0.63,-0.081619866
LR599,L3,F,3,100,S,2,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,43.5,0.79,-0.176241275
LR600,L3,M,4,100,S,2,0.01328,0.000176358,0.00156,2.43E-06,-1.147233918,-0.740537909,-1.162099974,-0.795816226,36,0.54,-0.000526629
LR001,A1,M,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.621115435,-0.561124261,0.614162874,0.296649476,46.5,1.03,-0.169948967
LR002,A1,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.30851401,-0.87981808,-0.439128942,-0.499889828,41,0.85,0.028385849
LR003,A1,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.30851401,-0.87981808,-0.439128942,-0.499889828,40.5,0.9,0.123599464
LR004,A1,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829071183,-0.645538278,-1.0530753,-0.780310274,41,0.8,-0.032238773
LR005,A1,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051785115,-0.71637501,-1.129392584,-0.79187232,37,0.53,-0.125595742
LR006,A1,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.30851401,-0.87981808,-0.439128942,-0.499889828,42.5,1.03,0.109021891
LR007,A1,F,2,75,L,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,51,1.52,-0.067289592
LR008,A1,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.151005357,-0.837628443,-1.084617093,-0.676637704,46,1,-0.165978146
LR009,A1,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.794633574,-0.70348635,-0.979863138,-0.662524362,43,1.01,0.05313862
LR010,A1,M,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-0.987385883,-0.697971976,-0.043339563,-0.316343463,49,1.39,-0.032621235
LR011,A2,M,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.137746535,-0.738302409,-1.19229141,-0.798918215,NA,NA,NA
LR012,A2,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.075979748,-0.813847212,-1.062563663,-0.674135612,39,0.6,-0.164815527
LR013,A2,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,43,0.95,-0.008105005
LR014,A2,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.338569456,-0.886677473,-1.139750861,-0.681798246,34,0.37,-0.222718386
LR015,A2,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,NA,NA,NA
LR016,A2,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.30851401,-0.87981808,-0.439128942,-0.499889828,44,0.96,-0.068934777
LR017,A2,F,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,NA,NA,NA
LR018,A2,M,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,NA,NA,NA
LR019,A2,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829071183,-0.645538278,-1.0530753,-0.780310274,30,0.34,0.080912707
LR020,A2,F,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.753279098,-0.684445526,0.415867246,0.06422746,NA,NA,NA
LR021,A3,M,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.115417636,-0.732896537,-1.151197469,-0.794569013,37.5,0.57,-0.094467348
LR022,A3,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.666868626,0.35478713,0.168000492,-0.146048199,48,1.23,-0.090960918
LR023,A3,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.666868626,0.35478713,0.168000492,-0.146048199,45.5,1.01,-0.12213174
LR024,A3,M,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,37.5,0.69,0.096587889
LR025,A3,F,1,75,L,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,45.5,1.07,-0.064423422
LR026,A3,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,30.5,0.26,-0.238616248
LR027,A3,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,45.5,1.3,0.130282194
LR028,A3,M,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.115417636,-0.732896537,-1.151197469,-0.794569013,NA,NA,NA
LR029,A3,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.151005357,-0.837628443,-1.084617093,-0.676637704,43,0.99,0.033137953
LR030,A3,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,44,0.94,-0.089988186
LR031,A1,F,2,50,S,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,42,0.9,0.01080667
LR032,A1,F,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-1.000050153,-0.787357721,0.035868898,-0.23292227,48.5,1.57,0.120960763
LR033,A1,M,2,50,L,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.526529121,-0.516891189,-0.595171846,-0.641565859,47.5,1.29,-0.010856551
LR034,A1,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.274499003,-0.766972351,-1.205709868,-0.800130917,37,0.52,-0.144643937
LR035,A1,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,41,0.77,-0.070459986
LR036,A1,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,NA,NA,NA
LR037,A1,F,1,75,L,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,45,0.95,-0.14910474
LR038,A1,M,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-0.987385883,-0.697971976,-0.043339563,-0.316343463,49,1.33,-0.07674604
LR039,A2,F,2,50,S,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,40.5,0.78,-0.01950138
LR040,A2,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.274499003,-0.766972351,-1.205709868,-0.800130917,36,0.51,-0.0790852
LR041,A2,M,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.555566247,-0.530858509,-1.026238509,-0.775459421,NA,NA,NA
LR042,A2,M,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.551685045,-0.529011528,-0.00444708,-0.286907774,30.5,0.37,0.114205126
LR043,A2,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,42.5,1.03,0.109021891
LR044,A2,F,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.490915349,-0.546813116,-0.958233771,-0.658907115,38,0.66,0.011056585
LR045,A2,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,40,0.85,0.104968999
LR046,A2,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,42.5,0.57,-0.482655829
LR047,A3,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.666868626,0.35478713,0.168000492,-0.146048199,45,1.22,0.101039413
LR048,A3,M,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.254844986,-0.369537157,1.271665311,1.154844077,46,1.18,-0.000463707
LR049,A3,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.36150615,-0.430978113,-0.970887542,-0.764164446,44.5,1.1,0.032152279
LR050,A3,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.30851401,-0.87981808,-0.439128942,-0.499889828,NA,NA,NA
LR051,A3,M,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.813163042,-0.639704049,-1.04762411,-0.779358001,NA,NA,NA
LR052,A3,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051785115,-0.71637501,-1.129392584,-0.79187232,43.5,0.89,-0.109200955
LR053,A3,F,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,45,1.09,-0.011633749
LR054,A3,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.091300741,-0.138166353,-0.841735244,-0.731051877,NA,NA,NA
LR055,B1,F,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-1.000050153,-0.787357721,0.035868898,-0.23292227,48,1.32,-0.020343351
LR056,B1,M,3,100,L,3,0.056186667,0.003156942,0.022322222,0.000498282,0.703093177,0.390333548,1.449738806,1.429467965,50.5,1.69,0.069285105
LR057,B1,M,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-0.987385883,-0.697971976,-0.043339563,-0.316343463,45.5,1.01,-0.12213174
LR058,B1,F,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.177332136,-0.845409704,-1.12617945,-0.680673056,42,0.82,-0.082283753
LR059,B1,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,44,1.04,0.011107931
LR060,B1,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,46.5,1,-0.199507769
LR061,B1,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.36150615,-0.430978113,-0.970887542,-0.764164446,NA,NA,NA
LR062,B1,M,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.510908447,-0.50923502,-0.944050752,-0.75806279,45.5,0.99,-0.142132406
LR063,B1,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,NA,NA,NA
LR064,B1,M,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.115417636,-0.732896537,-1.151197469,-0.794569013,43,0.89,-0.073345527
LR065,B2,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,44,0.97,-0.058571989
LR066,B2,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.438261791,-0.515688073,-0.875109184,-0.642765874,41,0.8,-0.032238773
LR067,B2,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,44,0.96,-0.068934777
LR068,B2,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.091300741,-0.138166353,-0.841735244,-0.731051877,38,0.53,-0.208306243
LR069,B2,M,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-0.987385883,-0.697971976,-0.043339563,-0.316343463,41.5,0.93,0.08074017
LR070,B2,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.666868626,0.35478713,0.168000492,-0.146048199,41,0.81,-0.019816253
LR071,B2,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051785115,-0.71637501,-1.129392584,-0.79187232,38,0.58,-0.118155146
LR072,B2,M,2,75,S,3,0.04151,0.00172308,0.0091,8.28E-05,0.070169753,-0.153691921,-0.213585677,-0.435100466,39.5,0.63,-0.155534941
LR073,B2,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.162271118,-0.312448064,0.446851996,0.117405476,44.5,1.13,0.059059732
LR074,B2,F,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.177332136,-0.845409704,-1.12617945,-0.680673056,NA,NA,NA
LR075,B3,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,43,1.2,0.225509846
LR076,B3,F,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.136351435,-0.314605731,1.365863053,1.132100192,41,1.16,0.339324783
LR077,B3,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.274499003,-0.766972351,-1.205709868,-0.800130917,38.5,0.79,0.150307157
LR078,B3,M,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.137746535,-0.738302409,-1.19229141,-0.798918215,NA,NA,NA
LR079,B3,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,48.5,1.51,0.081994794
LR080,B3,F,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,47,1.28,0.014181297
LR081,B3,F,2,75,L,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,50.5,1.45,-0.083879867
LR082,B3,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,52,1.71,-0.009730973
LR083,B3,F,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.136351435,-0.314605731,1.365863053,1.132100192,50.5,1.59,0.008290593
LR084,B3,F,2,50,S,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,47,1.16,-0.084258776
LR085,B1,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,50,1.49,-0.02580675
LR086,B1,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,40,0.77,0.006123164
LR087,B1,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051785115,-0.71637501,-1.129392584,-0.79187232,36,0.61,0.099963031
LR088,B1,F,2,50,S,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,46,1.25,0.057165406
LR089,B1,F,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-1.000050153,-0.787357721,0.035868898,-0.23292227,44.5,1.19,0.110795406
LR090,B1,F,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.136351435,-0.314605731,1.365863053,1.132100192,46.5,1.15,-0.059745827
LR091,B1,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,46.5,1.29,0.055134449
LR092,B1,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,NA,NA,NA
LR093,B2,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.091300741,-0.138166353,-0.841735244,-0.731051877,47.5,1.39,0.063804978
LR094,B2,F,1,75,L,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,52,1.73,0.001897065
LR095,B2,M,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.115417636,-0.732896537,-1.151197469,-0.794569013,46,1.18,-0.000463707
LR096,B2,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,50,1.46,-0.046146435
LR097,B2,F,2,75,L,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,51,1.57,-0.034924308
LR098,B2,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,42.5,0.81,-0.131257943
LR099,B2,M,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.813163042,-0.639704049,-1.04762411,-0.779358001,41,1,0.190904778
LR100,B2,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,45,1.07,-0.030152797
LR101,B3,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.151005357,-0.837628443,-1.084617093,-0.676637704,45,1.15,0.041950497
LR102,B3,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829071183,-0.645538278,-1.0530753,-0.780310274,46,1.17,-0.008974397
LR103,B3,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.075979748,-0.813847212,-1.062563663,-0.674135612,NA,NA,NA
LR104,B3,F,2,75,L,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,50,1.44,-0.059939757
LR105,B3,F,2,75,L,3,0.026685,0.000712089,0.00585,3.42E-05,-0.50693174,-0.55604872,-0.549820413,-0.545426665,45,1.09,-0.011633749
LR106,B3,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051785115,-0.71637501,-1.129392584,-0.79187232,40,0.71,-0.075002381
LR107,B3,F,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.568200794,-0.590377907,0.700865976,0.335835354,44,1.12,0.085215903
LR108,B3,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,49.5,1.52,0.025298179
LR109,C1,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.249007657,-0.762206928,-0.512984089,-0.604074512,45.5,1.09,-0.045904374
LR110,C1,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,42,1.1,0.211477365
LR111,C1,M,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.551685045,-0.529011528,-0.00444708,-0.286907774,46,1.32,0.111653591
LR112,C1,F,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.490915349,-0.546813116,-0.958233771,-0.658907115,45,1.09,-0.011633749
LR113,C1,M,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.555566247,-0.530858509,-1.026238509,-0.775459421,45.5,1.27,0.10693483
LR114,C1,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.794633574,-0.70348635,-0.979863138,-0.662524362,48,1.45,0.073588469
LR115,C1,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,46,1.43,0.191696299
LR116,C1,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.945475799,-0.766813948,-0.381238575,-0.473564333,47,1.43,0.124995663
LR117,C1,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.941098971,-0.683699608,-0.455746157,-0.575701542,42,0.95,0.064873891
LR118,C1,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.162271118,-0.312448064,0.446851996,0.117405476,41,0.87,0.051642711
LR119,C2,F,2,50,S,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,41,0.71,-0.151585531
LR120,C2,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,36,0.4,-0.322031379
LR121,C2,F,1,100,L,3,0.027,0.000729,0.00264,6.97E-06,-0.490915349,-0.546813116,-0.958233771,-0.658907115,50,1.56,0.020102951
LR122,C2,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.438261791,-0.515688073,-0.875109184,-0.642765874,45,1.12,0.01551724
LR123,C2,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.249007657,-0.762206928,-0.512984089,-0.604074512,NA,NA,NA
LR124,C2,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.162271118,-0.312448064,0.446851996,0.117405476,45,0.97,-0.128270653
LR125,C2,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,49,1.41,-0.018335277
LR126,C2,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.274499003,-0.766972351,-1.205709868,-0.800130917,40,0.74,-0.033617165
LR127,C2,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.338569456,-0.886677473,-1.139750861,-0.681798246,38,0.68,0.040909548
LR128,C2,F,2,50,L,3,0.01779,0.000316484,0.0039,0.00001521,-0.959204134,-0.772100487,-0.797921985,-0.624594279,48,1.46,0.080461348
LR129,C3,M,3,100,L,3,0.056186667,0.003156942,0.022322222,0.000498282,0.703093177,0.390333548,1.449738806,1.429467965,48,1.4,0.038497149
LR130,C3,M,2,75,L,3,0.04151,0.00172308,0.0091,8.28E-05,0.070169753,-0.153691921,-0.213585677,-0.435100466,53.5,2.01,0.06371126
LR131,C3,F,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.568200794,-0.590377907,0.700865976,0.335835354,47.5,1.33,0.019680173
LR132,C3,M,2,75,L,3,0.04151,0.00172308,0.0091,8.28E-05,0.070169753,-0.153691921,-0.213585677,-0.435100466,47,1.41,0.110910924
LR133,C3,M,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.555566247,-0.530858509,-1.026238509,-0.775459421,35,0.32,-0.457804082
LR134,C3,F,1,100,L,3,0.027,0.000729,0.00264,6.97E-06,-0.490915349,-0.546813116,-0.958233771,-0.658907115,43,1.02,0.062990916
LR135,C3,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829071183,-0.645538278,-1.0530753,-0.780310274,36,0.56,0.014440858
LR136,C3,M,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.254844986,-0.369537157,1.271665311,1.154844077,48,1.35,0.002129505
LR137,C3,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.162271118,-0.312448064,0.446851996,0.117405476,43,0.88,-0.084645082
LR138,C3,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.438261791,-0.515688073,-0.875109184,-0.642765874,45,1.27,0.141205455
LR139,C1,M,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.813163042,-0.639704049,-1.04762411,-0.779358001,42,0.99,0.10611685
LR140,C1,M,2,50,L,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.526529121,-0.516891189,-0.595171846,-0.641565859,45,1.24,0.117299934
LR141,C1,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.526529121,-0.516891189,-0.595171846,-0.641565859,41.5,0.97,0.122851656
LR142,C1,F,1,75,L,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,45,1.06,-0.039542537
LR143,C1,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.091300741,-0.138166353,-0.841735244,-0.731051877,43.5,1.08,0.084293902
LR144,C1,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,43,0.99,0.033137953
LR145,C1,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,42,1.06,0.174436094
LR146,C1,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,45,1.16,0.05060856
LR147,C2,M,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.555566247,-0.530858509,-1.026238509,-0.775459421,NA,NA,NA
LR148,C2,M,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,41,0.88,0.063071406
LR149,C2,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,48,1.51,0.114134564
LR150,C2,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.526529121,-0.516891189,-0.595171846,-0.641565859,44,1.13,0.094104851
LR151,C2,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.338569456,-0.886677473,-1.139750861,-0.681798246,39,0.76,0.071573251
LR152,C2,F,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.753279098,-0.684445526,0.415867246,0.06422746,49.5,1.29,-0.138769937
LR153,C2,F,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.177332136,-0.845409704,-1.12617945,-0.680673056,40,0.78,0.019026569
LR154,C2,M,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.137746535,-0.738302409,-1.19229141,-0.798918215,37,0.51,-0.164062023
LR155,C3,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,43.5,1.03,0.036891663
LR156,C3,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.834123742,-0.720994186,-1.042206611,-0.671603914,NA,NA,NA
LR157,C3,M,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.621115435,-0.561124261,0.614162874,0.296649476,44,1.02,-0.008310155
LR158,C3,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.526529121,-0.516891189,-0.595171846,-0.641565859,39.5,1.01,0.316450849
LR159,C3,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,49,1.37,-0.047114242
LR160,C3,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.027202675,-0.232431185,0.53164798,0.169526111,49,1.4,-0.025452745
LR161,C3,M,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,42.5,0.94,0.017587685
LR162,C3,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.438261791,-0.515688073,-0.875109184,-0.642765874,46.5,1.31,0.070519368
LR163,D1,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.486339237,-0.544154555,0.075204703,-0.205610745,40,0.74,-0.033617165
LR164,D1,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,47,1.53,0.192588955
LR165,D1,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.091300741,-0.138166353,-0.841735244,-0.731051877,47.5,1.12,-0.152170084
LR166,D1,M,2,75,S,3,0.04151,0.00172308,0.0091,8.28E-05,0.070169753,-0.153691921,-0.213585677,-0.435100466,NA,NA,NA
LR167,D1,M,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.846656391,-0.651867261,-1.10926496,-0.789143718,41,0.88,0.063071406
LR168,D1,M,3,50,L,3,0.028093333,0.000789235,0.011161111,0.00012457,-0.508416845,-0.508004585,0.045697247,-0.247688613,NA,NA,NA
LR169,D1,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.338569456,-0.886677473,-1.139750861,-0.681798246,46,1.07,-0.098319497
