FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR446,I2,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.153656656,-0.840250384,-1.08485539,-0.677604568,39,0.68,-0.039652384
LR447,I2,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.797227082,-0.70598874,-0.980232694,-0.663504363,44,1.04,0.011107931
LR448,I2,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,48.5,1.22,-0.131263998
LR449,I3,F,1,50,L,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,53,1.55,-0.167046627
LR450,I3,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.341251172,-0.889343127,-1.139920073,-0.682762165,42,0.71,-0.226323123
LR451,I3,F,1,50,L,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,48.5,1.43,0.027559588
LR452,I3,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.940954086,-0.683656392,-0.456121554,-0.575124638,46,1.21,0.024642214
LR453,I3,M,3,50,L,3,0.028093333,0.000789235,0.011161111,0.00012457,-0.509001842,-0.508409213,0.045591521,-0.247364235,51,1.55,-0.047744996
LR454,I3,M,1,50,L,3,0.021,0.000441,0.002053333,4.22E-06,-0.814382029,-0.640197214,-1.100761731,-0.78720226,51,1.94,0.176688046
LR455,I3,M,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.511489242,-0.509636512,-0.944688753,-0.757687227,NA,NA,NA
LR456,I3,M,2,50,L,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.527083565,-0.517273166,-0.595622225,-0.641062477,55,1.79,-0.137967961
LR457,J1,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.440797508,-0.518023095,-0.875609999,-0.643955406,48,1.22,-0.099124229
LR458,J1,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,50,1.4,-0.088110634
LR459,J1,M,2,100,S,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,48,1.11,-0.193615072
LR460,J1,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.163440022,-0.313351164,0.446962006,0.117545636,37.5,0.76,0.193214724
LR461,J1,F,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.815986539,-0.714394066,-0.985739112,-0.664377827,44.5,0.93,-0.135728593
LR462,J1,M,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.813233969,-0.639772977,-1.048317812,-0.778769393,49,1.36,-0.054440282
LR463,J1,M,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.556071709,-0.531204883,-1.02692071,-0.77486695,45.5,1.13,-0.009864438
LR464,J1,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.940954086,-0.683656392,-0.456121554,-0.575124638,48,1.06,-0.239706179
LR465,J2,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829115274,-0.645592334,-1.053771933,-0.779711362,42,0.81,-0.094553846
LR466,J2,F,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.138838192,-0.316761543,1.362554244,1.129130833,52,1.51,-0.134114693
LR467,J2,F,4,50,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.797227082,-0.70598874,-0.980232694,-0.663504363,47,1.16,-0.084258776
LR468,J2,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.440797508,-0.518023095,-0.875609999,-0.643955406,40.5,0.75,-0.058722093
LR469,J2,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.341251172,-0.889343127,-1.139920073,-0.682762165,44,0.94,-0.089988186
LR470,J2,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.078618881,-0.816447958,-1.062829593,-0.675108956,45,1.13,0.024406187
LR471,J2,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.089704092,-0.139513695,-0.842318221,-0.730325266,44.5,1.11,0.041202115
LR472,J2,M,2,75,S,3,0.04151,0.00172308,0.0091,8.28E-05,0.068608749,-0.154999689,-0.213830843,-0.434726381,46.5,1.18,-0.033993331
LR473,J3,M,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,46,1.08,-0.089017104
LR474,J3,F,3,50,L,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,48,1.13,-0.175757455
LR475,J3,M,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.013280975,-0.705553254,-0.090482845,-0.350370803,42.5,0.83,-0.10686649
LR476,J3,F,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.48888275,-0.546514946,0.073513121,-0.207094448,47,1.2,-0.050357224
LR477,J3,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.273791712,-0.766716874,-1.206488586,-0.79953757,43,0.85,-0.11933064
LR478,J3,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.527083565,-0.517273166,-0.595622225,-0.641062477,41,0.89,0.074370962
LR479,J3,M,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.255857728,-0.370294737,1.272218894,1.154460772,NA,NA,NA
LR480,J3,M,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.621510323,-0.561393488,0.614362861,0.296699194,45.5,1.18,0.033432368
LR481,J1,M,3,75,L,3,0.04214,0.00177578,0.016741667,0.000280283,0.095731333,-0.135055606,0.747989901,0.451096906,48,1.2,-0.11565353
LR482,J1,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.48888275,-0.546514946,0.073513121,-0.207094448,51.5,1.59,-0.052524297
LR483,J1,M,2,75,L,3,0.04151,0.00172308,0.0091,8.28E-05,0.068608749,-0.154999689,-0.213830843,-0.434726381,48.5,1.4,0.00635738
LR484,J1,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.509478593,-0.558419712,-0.550728823,-0.546626556,47,1.04,-0.193458068
LR485,J1,M,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.552197054,-0.52936261,-0.004579774,-0.286563608,45,1.07,-0.030152797
LR486,J1,M,2,75,S,3,0.04151,0.00172308,0.0091,8.28E-05,0.068608749,-0.154999689,-0.213830843,-0.434726381,NA,NA,NA
LR487,J1,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.248343367,-0.761963597,-0.513390268,-0.603383712,35,0.44,-0.139350351
LR488,J1,F,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.815986539,-0.714394066,-0.985739112,-0.664377827,42.3,0.89,-0.022441172
LR489,J2,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.362338968,-0.431579081,-0.971539976,-0.76356332,51.5,1.54,-0.084475897
LR490,J2,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,44,1.36,0.279371918
LR491,J2,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.153656656,-0.840250384,-1.08485539,-0.677604568,51,1.48,-0.093957839
LR492,J2,F,1,50,L,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,49,1.46,0.016511454
LR493,J2,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.248343367,-0.761963597,-0.513390268,-0.603383712,44,0.97,-0.058571989
LR494,J2,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,54,1.93,-0.005754458
LR495,J2,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.029671731,-0.234513762,0.529384463,0.167625782,48,1.28,-0.051115009
LR496,J2,F,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.48888275,-0.546514946,0.073513121,-0.207094448,NA,NA,NA
LR497,J3,F,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,42,0.96,0.075345191
LR498,J3,F,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,41,0.81,-0.019816253
LR499,J3,F,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,NA,NA,NA
LR500,J3,M,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.114978696,-0.732727918,-1.151946871,-0.793975466,43.5,1.03,0.036891663
LR501,J3,F,2,50,L,3,0.01779,0.000316484,0.0039,1.52E-05,-0.96182433,-0.774664028,-0.798519518,-0.625612661,50,1.59,0.039151146
LR502,J3,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,45,1.12,0.01551724
LR503,J3,M,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.621510323,-0.561393488,0.614362861,0.296699194,45,1.3,0.164552819
LR504,J3,M,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.778218584,-0.626578471,0.332424579,0.00411461,NA,NA,NA
LR505,K1,M,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.552197054,-0.52936261,-0.004579774,-0.286563608,48,1.23,-0.090960918
LR506,K1,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.029671731,-0.234513762,0.529384463,0.167625782,25.5,0.18,-0.0510301
LR507,K1,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.797227082,-0.70598874,-0.980232694,-0.663504363,47,1.4,0.103793456
LR508,K1,F,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.815986539,-0.714394066,-0.985739112,-0.664377827,NA,NA,NA
LR509,K1,F,1,50,L,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,44.5,1.02,-0.043355273
LR510,K1,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.836723654,-0.72351218,-1.042498048,-0.672571751,44.5,0.92,-0.14653951
LR511,K1,F,1,100,L,3,0.027,0.000729,0.00264,6.97E-06,-0.493459604,-0.549175876,-0.958630428,-0.659885726,49.5,1.68,0.125381638
LR512,K1,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.509478593,-0.558419712,-0.550728823,-0.546626556,44.5,1.23,0.143856269
LR513,K2,F,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,38.5,0.66,-0.029485953
LR514,K2,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,29,0.25,-0.121427686
LR515,K2,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.836723654,-0.72351218,-1.042498048,-0.672571751,36,0.58,0.049532178
LR516,K2,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051453515,-0.716248505,-1.13013026,-0.791284126,34.5,0.37,-0.267995978
LR517,K2,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,38,0.67,0.026094462
LR518,K2,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.273791712,-0.766716874,-1.206488586,-0.79953757,29.5,0.25,-0.174445387
LR519,K2,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.341251172,-0.889343127,-1.139920073,-0.682762165,35,0.57,0.119511283
LR520,K2,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.836723654,-0.72351218,-1.042498048,-0.672571751,39,0.6,-0.164815527
LR521,K3,F,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.493459604,-0.549175876,-0.958630428,-0.659885726,43,0.77,-0.218176475
LR522,K3,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,46,1,-0.165978146
LR523,K3,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,50,1.23,-0.217568701
LR524,K3,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.940954086,-0.683656392,-0.456121554,-0.575124638,38,0.65,-0.004210887
LR525,K3,F,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.570757582,-0.592779493,0.698390425,0.333750323,49,1.44,0.002718132
LR526,K3,F,2,50,L,3,0.01779,0.000316484,0.0039,1.52E-05,-0.96182433,-0.774664028,-0.798519518,-0.625612661,46,1.28,0.080881932
LR527,K3,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,41,0.7,-0.165770166
LR528,K3,F,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,42.5,0.89,-0.037070728
LR529,K1,M,2,75,S,3,0.04151,0.00172308,0.0091,8.28E-05,0.068608749,-0.154999689,-0.213830843,-0.434726381,NA,NA,NA
LR530,K1,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.797227082,-0.70598874,-0.980232694,-0.663504363,42,1.06,0.174436094
LR531,K1,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.509478593,-0.558419712,-0.550728823,-0.546626556,43,1.04,0.082409002
LR532,K1,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051453515,-0.716248505,-1.13013026,-0.791284126,25,0.21,0.164537636
LR533,K1,F,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.815986539,-0.714394066,-0.985739112,-0.664377827,41,0.92,0.107523169
LR534,K1,F,2,50,S,3,0.01779,0.000316484,0.0039,1.52E-05,-0.96182433,-0.774664028,-0.798519518,-0.625612661,46.5,1.24,0.01560361
LR535,K1,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,42,0.95,0.064873891
LR536,K1,F,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.138838192,-0.316761543,1.362554244,1.129130833,49.5,1.33,-0.108233214
LR537,K2,M,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.255857728,-0.370294737,1.272218894,1.154460772,46,1.18,-0.000463707
LR538,K2,F,4,50,L,3,0.014017778,0.000196498,0.001646667,2.71E-06,-1.153656656,-0.840250384,-1.08485539,-0.677604568,48.5,1.2,-0.1477933
LR539,K2,M,1,100,L,3,0.042,0.001764,0.004106667,1.69E-05,0.089704092,-0.139513695,-0.842318221,-0.730325266,46,1.18,-0.000463707
LR540,K2,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,45,1.09,-0.011633749
LR541,K2,M,1,50,L,3,0.021,0.000441,0.002053333,4.22E-06,-0.814382029,-0.640197214,-1.100761731,-0.78720226,42,0.87,-0.023094882
LR542,K2,M,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.813233969,-0.639772977,-1.048317812,-0.778769393,42,0.92,0.032785577
LR543,K2,F,2,100,L,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,48,1.34,-0.005305473
LR544,K2,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.362338968,-0.431579081,-0.971539976,-0.76356332,44.5,1.05,-0.014367736
LR545,K3,F,4,75,L,3,0.021026667,0.000442121,0.00247,6.10E-06,-0.797227082,-0.70598874,-0.980232694,-0.663504363,39,0.7,-0.010664847
LR546,K3,M,1,50,L,3,0.021,0.000441,0.002053333,4.22E-06,-0.814382029,-0.640197214,-1.100761731,-0.78720226,38,0.75,0.138889957
LR547,K3,M,2,100,S,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,39,0.72,0.01750603
LR548,K3,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829115274,-0.645592334,-1.053771933,-0.779711362,NA,NA,NA
LR549,K3,M,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.621510323,-0.561393488,0.614362861,0.296699194,44,1.09,0.058064914
LR550,K3,F,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,NA,NA,NA
LR551,K3,M,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.163440022,-0.313351164,0.446962006,0.117545636,46,1.28,0.080881932
LR552,K3,M,1,50,L,3,0.021,0.000441,0.002053333,4.22E-06,-0.814382029,-0.640197214,-1.100761731,-0.78720226,41,0.86,0.040081888
LR553,L1,F,2,100,S,3,0.03558,0.001265936,0.0078,6.08E-05,-0.057132855,-0.255677669,-0.302938128,-0.435987778,42,1.01,0.126117517
LR554,L1,F,5,75,L,3,0.02548,0.00064923,0.01568,0.000245862,-0.570757582,-0.592779493,0.698390425,0.333750323,49.5,1.53,0.03185558
LR555,L1,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.248343367,-0.761963597,-0.513390268,-0.603383712,40.5,0.86,0.07813709
LR556,L1,F,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.179987704,-0.84803858,-1.126365668,-0.68163914,39,0.7,-0.010664847
LR557,L1,M,2,100,L,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,43.5,1.1,0.102643041
LR558,L1,M,2,100,S,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,42,0.98,0.095964478
LR559,L1,M,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.552197054,-0.52936261,-0.004579774,-0.286563608,43,1,0.043188289
LR560,L1,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.940954086,-0.683656392,-0.456121554,-0.575124638,46,1.31,0.104048992
LR561,L2,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,46,1.26,0.065133575
LR562,L2,F,3,75,S,3,0.02709,0.000733868,0.0107625,0.000115831,-0.48888275,-0.546514946,0.073513121,-0.207094448,43,1.04,0.082409002
LR563,L2,F,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.493459604,-0.549175876,-0.958630428,-0.659885726,40.5,0.71,-0.11353033
LR564,L2,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.078618881,-0.816447958,-1.062829593,-0.675108956,40,0.56,-0.312330567
LR565,L2,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.509478593,-0.558419712,-0.550728823,-0.546626556,46,1.01,-0.156027815
LR566,L2,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.029671731,-0.234513762,0.529384463,0.167625782,48,1.14,-0.166946825
LR567,L2,F,2,50,S,3,0.01779,0.000316484,0.0039,1.52E-05,-0.96182433,-0.774664028,-0.798519518,-0.625612661,41,0.7,-0.165770166
LR568,L2,F,1,100,S,3,0.027,0.000729,0.00264,6.97E-06,-0.493459604,-0.549175876,-0.958630428,-0.659885726,42,0.78,-0.132294174
LR569,L3,F,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.815986539,-0.714394066,-0.985739112,-0.664377827,45.5,0.95,-0.183375365
LR570,L3,M,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-0.987162918,-0.69789238,-0.043493173,-0.315984444,47,1.35,0.067425812
LR571,L3,F,3,75,L,3,0.02709,0.000733868,0.0107625,0.000115831,-0.48888275,-0.546514946,0.073513121,-0.207094448,52.5,1.69,-0.051175084
LR572,L3,M,2,75,L,3,0.04151,0.00172308,0.0091,8.28E-05,0.068608749,-0.154999689,-0.213830843,-0.434726381,45.5,1.16,0.016337935
LR573,L3,M,3,75,L,3,0.04214,0.00177578,0.016741667,0.000280283,0.095731333,-0.135055606,0.747989901,0.451096906,46,1.15,-0.026216203
LR574,L3,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.362338968,-0.431579081,-0.971539976,-0.76356332,44.5,1.07,0.004500748
LR575,L3,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.078618881,-0.816447958,-1.062829593,-0.675108956,38.5,0.59,-0.141603251
LR576,L3,F,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,41.5,0.8,-0.069832688
LR577,L1,M,1,75,L,3,0.0315,0.00099225,0.00308,9.49E-06,-0.362338968,-0.431579081,-0.971539976,-0.76356332,47.5,1.33,0.019680173
LR578,L1,M,1,50,L,3,0.021,0.000441,0.002053333,4.22E-06,-0.814382029,-0.640197214,-1.100761731,-0.78720226,48,1.44,0.066668026
LR579,L1,F,1,75,S,3,0.02025,0.000410063,0.00198,3.92E-06,-0.836723654,-0.72351218,-1.042498048,-0.672571751,41.5,0.9,0.047950348
LR580,L1,F,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.341251172,-0.889343127,-1.139920073,-0.682762165,38.5,0.73,0.071318746
LR581,L1,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.273791712,-0.766716874,-1.206488586,-0.79953757,40.5,0.7,-0.127714965
LR582,L1,F,3,100,L,3,0.03612,0.001304654,0.01435,0.000205922,-0.029671731,-0.234513762,0.529384463,0.167625782,44,1.05,0.020677382
LR583,L1,F,4,100,L,3,0.028035556,0.000785992,0.003293333,1.08E-05,-0.440797508,-0.518023095,-0.875609999,-0.643955406,45,1.11,0.00654857
LR584,L1,M,5,100,L,3,0.033973333,0.001154187,0.020906667,0.000437089,-0.255857728,-0.370294737,1.272218894,1.154460772,47,1.44,0.131964333
LR585,L2,M,5,100,S,3,0.02184,0.000476986,0.01344,0.000180634,-0.778218584,-0.626578471,0.332424579,0.00411461,35,0.51,0.008285648
LR586,L2,M,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.051453515,-0.716248505,-1.13013026,-0.791284126,36,0.66,0.178743909
LR587,L2,F,4,75,S,3,0.015493333,0.000240043,0.00182,3.31E-06,-1.078618881,-0.816447958,-1.062829593,-0.675108956,42,0.84,-0.058186201
LR588,L2,F,5,75,S,3,0.01638,0.000268304,0.01008,0.000101606,-1.033528376,-0.801000023,-0.013213623,-0.266261238,46,0.71,-0.508468455
LR589,L2,M,2,100,S,3,0.055346667,0.003063254,0.012133333,0.000147218,0.664301063,0.352183255,0.167960539,-0.145775107,NA,NA,NA
LR590,L2,M,4,50,S,3,0.010328889,0.000106686,0.001213333,1.47E-06,-1.273791712,-0.766716874,-1.206488586,-0.79953757,NA,NA,NA
LR591,L2,M,5,50,S,3,0.01092,0.000119246,0.00672,4.52E-05,-1.248343367,-0.761963597,-0.513390268,-0.603383712,35,0.39,-0.259978339
LR592,L2,F,2,75,S,3,0.026685,0.000712089,0.00585,3.42E-05,-0.509478593,-0.558419712,-0.550728823,-0.546626556,45,0.76,-0.372248291
LR593,L3,F,5,50,L,3,0.016986667,0.000288547,0.010453333,0.000109272,-1.002676973,-0.78993486,0.034226605,-0.234375641,41,0.59,-0.336727964
LR594,L3,M,1,50,S,3,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,42.5,0.91,-0.014847591
LR595,L3,F,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.948093768,-0.769372778,-0.382358222,-0.474669757,48,1.28,-0.051115009
LR596,L3,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.527083565,-0.517273166,-0.595622225,-0.641062477,41,0.97,0.160445571
LR597,L3,M,3,50,S,3,0.01806,0.000326164,0.007175,5.15E-05,-0.940954086,-0.683656392,-0.456121554,-0.575124638,45.5,1.17,0.024921678
LR598,L3,M,2,50,S,3,0.027673333,0.000765813,0.006066667,3.68E-05,-0.527083565,-0.517273166,-0.595622225,-0.641062477,44,0.85,-0.190631712
LR599,L3,F,3,100,S,3,0.03612,0.001304654,0.01435,0.000205922,-0.029671731,-0.234513762,0.529384463,0.167625782,49.5,1.25,-0.170268604
LR600,L3,M,4,100,S,3,0.020657778,0.000426744,0.002426667,5.89E-06,-0.829115274,-0.645592334,-1.053771933,-0.779711362,41,0.82,-0.007546161
LR001,A1,M,5,75,L,4,0.032597015,0.001062565,0.020059701,0.000402392,-0.315110586,-0.404968679,1.165615261,0.998825043,46.5,1.63,0.168619708
LR002,A1,F,5,50,S,4,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,53,1.7,-0.178466038
LR003,A1,F,5,50,S,4,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,48,1.66,0.09243254
LR004,A1,M,4,100,S,4,0.037659701,0.001418253,0.004423881,1.96E-05,-0.097153245,-0.270360123,-0.802391985,-0.718214235,46.5,1.3,-0.057596042
LR005,A1,M,4,75,S,4,0.028046567,0.00078661,0.003294627,1.09E-05,-0.511015199,-0.509402633,-0.944525883,-0.75723867,51.5,1.56,-0.17902088
LR006,A1,F,5,50,S,4,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,42,0.95,-0.068538636
LR007,A1,F,2,75,L,4,0.037571418,0.001411611,0.008236567,6.78E-05,0.044138583,-0.176049275,-0.24746262,-0.40687231,57,2.9,0.13922067
LR008,A1,F,4,50,L,4,0.025023881,0.000626195,0.002939552,8.64E-06,-0.593953028,-0.60537081,-0.920565711,-0.652939607,48.5,1.63,0.043374676
LR009,A1,F,4,75,L,4,0.037312836,0.001392248,0.004383134,1.92E-05,0.030988671,-0.186633415,-0.737126641,-0.609016844,47,1.79,0.230446133
LR010,A1,M,5,50,L,4,0.02184,0.000476986,0.01344,0.000180634,-0.778218584,-0.626578471,0.332424579,0.00411461,52,1.94,0.010245492
LR011,A2,M,1,50,S,4,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,NA,NA,NA
LR012,A2,F,4,75,S,4,0.023933731,0.000572823,0.002811493,7.90E-06,-0.649391443,-0.634544839,-0.936838444,-0.656017528,44,0.91,-0.249912595
LR013,A2,F,3,100,L,4,0.06145791,0.003777075,0.024416418,0.000596161,1.258860656,1.116952951,1.808545854,1.790767362,52.5,2.08,0.051464622
LR014,A2,F,4,50,S,4,0.016054925,0.000257761,0.00188597,3.56E-06,-1.050059719,-0.806763003,-1.054446643,-0.674069118,39.5,0.61,-0.329022439
LR015,A2,M,1,75,S,4,0.020149254,0.000405992,0.001970149,3.88E-06,-0.851008107,-0.653445837,-1.11123171,-0.788727353,NA,NA,NA
LR016,A2,F,5,50,S,4,0.01092,0.000119246,0.00672,4.52E-05,-1.311190852,-0.882477621,-0.440176051,-0.500873678,50,1.6,-0.065791352
LR017,A2,F,3,75,S,4,0.038141642,0.001454785,0.015153172,0.000229619,0.073136716,-0.152449644,0.631445257,0.26618996,NA,NA,NA
